Его волновало и будущее лаборатории и сложности которые неминуемо возникли у его сотрудников и в особенности судьба Валентины которую сразу же отчислили из лаборатории лишили временной прописки в аспирантском общежитии и протаскав безрезультатно по кабинетам ведомства отправили обратно в Новосибирск где места ей никакого уже не предложили .,1
Он улыбался Тане он смотрел на неё всё тем же замедленным взглядом и Таня уже тогда кажется догадалась что в эту минуту совершается её судьба .,1
Оказавшись участником операции от которой зависит дальнейшая судьба организации Харлан думая что навсегда потерял Нойс пытается уничтожить Вечность но терпит неудачу .,0
В России почти всегда посмертная судьба поэта удачливей прижизненной .,0
Ах молодость молодость ― звезда падучая поэтическая судьба того падучей .,2
Ан судьба ― злодейка и тут взяла поэта на излом и тут ему подсунула испытание да ещё какое !,3
Потом судьба распорядилась так что отец уехал в Польшу .,1
Мы с ней уже знали наверняка что судьба распорядилась правильно .,1
И судьба …,1
И хорошему артисту не всегда судьба ― перейти из жанра в жанр .,1
Мне кажется иногда ― прошамкал старик ― что судьба послала России картошку потому что она никогда не входила в нормы карточной системы потому что была самой нетрудоемкой культурой …,3
Перейдя на другую сторону проспекта Андрей прощально глянул на дом куда занесла его судьба попросив её не устраивать ему больше таких фокусов .,3
" Да да изменяет ― патетически воскликнул Васькянин ― ропщи не ропщи а такова уж судьба его ; к каким только ухищрениям не прибегают мужчины прорываясь сюда на какие подлоги не идут картофельный комбайн кстати ― это что - то новое … ",2
Печальная судьба заблудших артисток не взволновала однако ни Тимофея Гавриловича ни Елену супругу его .,0
Сама судьба посылала Андрею Николаевичу понятливого слушателя и рекомендателя .,1
" Итак согласно выкладкам новой культурологии отношение к античности " " укорененность в эллинстве " " и её судьба её эволюция в Пушкине оказывается важнейшим признаком его самоопределения в большом времени европейской культуры ( и в основании русской литературы конечно тоже ) . ",0
Поэзия и судьба .,1
Поэзия и судьба .,1
Поэзия и судьба .,1
Это ― судьба .,1
О эта несчастная судьба артиста с космополитически правильными чертами лица !,2
У Миши Державина нелёгкая актёрская судьба ― о нём почему - то не сочиняют сплетен .,1
Как назло судьба туалета на Тверском бульваре не стала торжеством прогресса и научно - технического прорыва .,0
Так что дальнейшая судьба туалета в России загадочна и непонятна .,0
" Во - первых он не должен был обладать явно выраженной склонностью к теоретизированию и полемике : появись в его время ещё одна " " звезда " " вроде Виндхьявасина и всё более " " плюрализировавшуюся " " санкхью окончательно постигла бы судьба шалтай - болтая которого уже ничто не могло бы собрать . ",0
Конечно теперь по прошествии многих лет зная и историю особняка на нашей улице и историю жизни замечательной певицы П . И . Жемчуговой было бы соблазнительно думать : а вдруг сама судьба подавала мне знаки - подсказки для выбора моей теперешней профессии ? . .,3
Уже в послевоенные годы на первом этаже дома поселился ещё один замечательный учёный ― филолог академик В . В . Виноградов с которым меня свела судьба через моего педагога по вокалу Н . М . Малышеву ( я расскажу об этих удивительных людях чуть позже ) .,3
Ничего не поделаешь ― судьба …,1
Им была важна судьба ученицы её интересы её будущность !,0
Уехал с горьким чувством потому что не мог не уехать хотя его сценическая судьба складывалась вполне успешно .,0
Да когда же судьба - то будет милостива к нам ?,3
Смерть нас окружает всё время смерть ― это судьба всего человечества .,0
Знать бы ему что музыковед в молодости был боксёром - легковесом и дошёл даже до чемпионата Москвы а в чемпионате до полуфинала ― и если б не поскользнулся в ответственный момент и противник этим не воспользовался отправив его в нокаут кто знает как бы сложилась его судьба …,0
Это ваша судьба .,1
Я твоя судьба !,2
" Она была намного моложе меня ; судьба свела нас случайно и я не считал что её привязанность ко мне вызвана моими достоинствами ; скорее я был для неё если воспользоваться термином из физиологии просто раздражителем вызывавшим рефлексы и реакции которые остались бы неизменными будь на моём месте физик - фундаменталист в академической ермолке продажный депутат или любой другой готовый оценить её смуглую южную прелесть и смягчить ",3
" Но природное изящество и юность придавали всем её проявлениям какую - то иллюзорную одухотворённость ; в её животном ― если вдуматься ― бытии был отблеск высшей гармонии естественное дыхание того за чем безнадёжно гонится искусство и мне начинало казаться что по - настоящему красива и осмысленна именно её простая судьба а всё на чём я основываю собственную жизнь ― просто выдумки да ещё и чужие . ",2
Но будущее Православия во многом зависит и от того какова будет его судьба вне традиционной православной почвы : будет ли оно иметь на чужих землях своё историческое будущее ?,0
Короче : переводы ― это судьба .,1
Несколько раз судьба подкидывала ему такой соблазн .,3
Выходит они дружили Нестеров и Огнев и каким - то образом судьба свела их с Колюшей .,3
Зато судьба заботливо выручала его из отчаянных положений оттаскивала за волосы за шиворот от самого края …,3
Преклонялся он всего перед одним человеком с которым судьба сводила его дважды подолгу в Берлине .,3
Ощутила себя не вершителем судеб а тем безликим судьба которого вершится .,0
Если по - нынешнему просто судьба выпала мне счастливая нечего бога гневить .,3
Но судьба наконец словно бы поправила некий изначальный непорядок и как раз именно эта редкая благородная кожа сделалась смертельно уязвимым местом .,3
Отцу и матери мальчишки по всей вероятности была известна дядина судьба .,1
Если военная мода в стране только что выигравшей войну подавила бы гражданскую мужскую моду полностью то Рая и её подружки ― жёны лейтенантов ― выглядели бы нормально и на берлинском или парижском фоне перенеси их судьба вдруг туда с сурового фона харьковских развалин .,1
" Однако судьба его недалеко отстояла от судьбы " " Ванька " " . ",0
" Не очень часто но в сентиментальные минуты два раза в год посещают автора мысли о том что судьба его похожа на судьбу персонажа " " Судьбы барабанщика " " мальчишки сбившегося с пути . ",2
У меня в общем счастливая литературная судьба .,1
Разоблачила сама судьба .,1
Куда только его военного переводчика не носила судьба !,1
Это была уже не любовь а судьба …,1
Тут уже не любовь а судьба …,1
Долгие годы его судьба будоражила моё воображение .,1
Тут уже не любовь а судьба …,1
Но в целом судьба им благоприятствовала ― чаще всего место в гостинице вскоре находилось ( на женскую администрацию помоложе вероятно действовала неотразимая улыбка Юрия а постарше ― кудри и неземной облик Сережи ) .,0
Такие упругие ноги ещё долго могут идти ещё впереди полным - полно всякого ещё не прожита судьба .,2
Своими восторгами они как бы подчеркивали что судьба - то мне предначертала быть полной кретинкой .,3
Твоя судьба была для меня дороже личного счастья !,2
Видно уж не судьба ― подумал он снова карабкаясь в гору . ― Ну и чёрт с ним .,1
Однако надо сказать судьба вскоре улыбнулась отцу .,1
Видишь ли ― ответил отец ― может быть этот Гайк в твоём портрете предчувствует свою удачу а от одной удачи часто зависит судьба художника .,0
Я понимал какая судьба их постигла понимал какая судьба постигла всех кто остался на оккупированной территории .,0
Я понимал какая судьба их постигла понимал какая судьба постигла всех кто остался на оккупированной территории .,0
Повторяю : я понимал какая судьба постигла моих родных и близких какая судьба постигла моих земляков .,0
Повторяю : я понимал какая судьба постигла моих родных и близких какая судьба постигла моих земляков .,0
Они видели ямы в лесу каждый день проходили мимо них но о том что эти ямы ― их будущее их судьба ещё не догадывались .,0
Думаю что мне внушил идею вечной весны ( и вечной славы ! ) один сумасшедший скульптор с которым я некогда познакомился в закоулках Монпарнаса куда меня на несколько недель занесла судьба из советской Москвы .,3
Потому нам близок Саша что судьба его как наша .,0
Мой отец простой водопроводчик ну а мне судьба сулила петь .,3
Однако судьба почти всегда была к нам благосклонна .,1
Неужели ты не понимаешь что это наша судьба ?,2
" Тем разительнее исключительная ни с чем пожалуй не сравнимая судьба " " Элуцидария " " : его постоянно переписывали и размножали на протяжении нескольких столетий вплоть до XV в . ; он был переведён почти на все языки католического мира перелагался и дополнялся . ",0
Подобно тому как согласно языческим верованиям у человека имеется своя персонифицированная судьба ( в облике некоего существа или духа fylgja hamingja сопровождающего его на протяжении жизни и либо умирающего вместе с ним либо переходящего к его родственнику,2
Один солидный дядька владелец прачечной возле кампуса рассказывал как судьба швыряла его после войны из Германии в Италию из Италии в Абиссинию оттуда в Кейптаун потом в Уругвай и везде он мечтал о Сан - Франциско .,3
Вряд ли случайный был репертуар у этого толстяка должно быть вся его судьба за этим стояла .,0
И судьба у нас была разная и по - разному текла жизнь но встречаясь мы как - то по - особенному заглядывали друг другу в глаза как будто искали в них какое - то неведомое общее детство .,1
Я не знал что не пройдёт и месяца как судьба столкнёт меня с этим человеком и на протяжении долгого времени он будет занимать все мои мысли и разжигать моё любопытство .,3
От этого может быть зависела судьба дяди Володи .,0
И от того что случилось потом спустя несколько лет когда судьба опять столкнула с Левкой Шулепниковым в институте и опять возникли Соня её отец профессор Ганчук что же осталось в памяти ? что сидит прочно как гвоздь со стальной сверкающей шляпкой ?,3
И помню судьба Вадьки Батона мучила меня особенно .,0
Болит болит душа не может утешиться человек о том что самый дорогой ― жених невеста ― исчез и никто не знает куда унесла его горькая судьба .,1
Ах ты кудрявая судьба обошла тебя не повезло в жизни !,2
" Пропала судьба моя пропала ягодиночка ! " " ― подумал так и слёзы на глаза навернулись . ",2
Это судьба дяди и листовки .,1
Если судьба их пошлёт они будут только подтверждением догадки а не солидной рекомендацией добропорядочности партнёра .,3
Как у всех людей которых гнетёт судьба у Дмитриева выработалось суеверие : он замечал что бывают дни везения когда одна удача цепляется за другую и в такие дни надо стараться проворачивать как можно больше дел и бывают дни невезения когда ни черта не клеится хоть лопни .,3
Значит судьба .,1
Льва Рубина судьба сплела с Германией и ветвями мира и прутьями войны .,3
Из - за того что мы лично потерпели крушение из - за того что нескладна наша личная судьба ― как может мужчина дать измениться хоть сколько - нибудь повернуться своим убеждениям ?,2
Уже не ослепительный конечный успех его политики выступил перед ним а : как ему в жизни не везло и как несправедливо много препятствий и врагов городила перед ним судьба .,1
Но нельзя было пропустить и завтрака : арестантская судьба далеко не всегда дарит такое событие как завтрак .,3
Тут была уютная комнатушка с одним окном открывавшим вид на арестантский прогулочный дворик и рощу столетних лип которых судьба тоже не пощадила и вкроила в зону охраняемую автоматным огнём .,3
Раз он вышел на зенитную дугу ― в тот же миг с извинением даже женщину посылает ему капризная судьба .,1
Так Руську постигла судьба двойников .,1
Неужели и моего брата ждёт такая судьба ?,2
Пока жив Гиндин о нём будут разговаривать такова моя судьба .,1
Может быть если бы не эти бляхи вся моя судьба была бы иной .,0
Вот такое ощущение знаешь : скажем в поезде ты или в самолёте поболтал с каким - нибудь мужиком а потом судьба развела вас на разные меридианы ― тебе конечно досадно ― где теперь этот мужик может его и не было совсем ― и вдруг в Валькином рассказе встречаешь его снова ― вот так встреча !,3
Что делать такова наша судьба .,1
Её судьба была другая .,1
Забудутся шутки лица и смех и судьба случайно рассказанная и случайно высказанная боль .,2
Неудачная горькая судьба Ивана зависела от Ивана .,0
Но пришло новое послесталинское время и судьба судила Ивану шагнуть вновь в ту самую жизнь которая уж утратила и мысль о нём и зрительный его образ .,3
И ему страстно захотелось втолковать объяснить Ивану что всё изменилось и стало по - новому что все старые оценки перечеркнуты и Иван повержен разбит что горькая судьба его не есть случайность .,2
" Да не просто к нарядчикам как каждый день ходит ― Шухов вспомнил : сегодня судьба решается ― хотят их 104 - ю бригаду фугануть со строительства мастерских на новый объект " " Соцбытгородок " " . ",3
Мы с ним работали когда - то вместе в одной бригаде но судьба нас развела .,1
Жизнь и судьба,1
Люди не понимали друг друга в своём разноязычии но их связывала одна судьба .,1
Вероятно человек попавший ночью на сталинградский берег подавленный грохотом и треском вообразил бы что недобрая судьба привела его в Сталинград в час решающей атаки но для военных старожилов это было время бритья постирушек писания писем время когда фронтовые слесари токари паяльщики часовщики мастерили зажигалки мундштуки светильники из снарядных гильз с фитилями из шинельного сукна чинили ходики .,3
Она думала о матери Виктора Павловича ― судьба её ужасна .,1
На мгновение показалось вот - вот она соединит этот сегодняшний день слова сегодняшнего человека целовавшего её с тем ушедшим временем вдруг поймёт тайный ход своей жизни и увидит то что не дано увидеть ― глубину своего собственного сердца ту где решается судьба .,1
Неужели лишь рознь и отчуждённость рождала их общая судьба ?,2
Казалось ничто не изменилось за эти несколько мгновений те же люди были в комнате то же горе давило их та же судьба вела их .,2
" Снова вспомнился Чернецов ― какая жалкая судьба в эпоху " " штурм унд дранг " " . ",2
Такова потрясающая и сжигающая ум судьба самого человеческого учения человечества оно не избежало общей участи и тоже распалось на круги частного малого добра .,0
Как странно идти по прямому стрелой выстреленному коридору а жизнь такая путаная тропка овраги болотца ручейки степная пыль несжатый хлеб продираешься обходишь а судьба прямая струночкой идёшь коридоры коридоры в коридорах двери …,2
Судьба радищевской книги видимо тревожила Каценеленбогена больше чем судьба жены и когда Крымов сказал об этом чекист ответил :,0
В эти минуты решалась судьба основанного Лениным государства централизованная разумная сила партии получила возможность осуществить себя в строительстве огромных заводов в создании атомных станций и термоядерных установок реактивных и турбовинтовых самолётов космических и трансконтинентальных ракет высотных зданий дворцов науки новых каналов морей в создании заполярных шоссейных дорог и городов .,0
Решалась судьба оккупированных Гитлером Франции и Бельгии Италии скандинавских и балканских государств произносился смертный приговор Освенциму Бухенвальду и Моабитскому застенку готовились распахнуться ворота девятисот созданных нацистами концентрационных и трудовых лагерей .,0
Решалась судьба немцев - военнопленных которые пойдут в Сибирь .,0
Его судьба не проходит трагически страшно и мучительно перед Божиим судом потому что Сам Бог вошёл в судьбу мира потому что наша теперешняя судьба связала вместе Бога и человека .,1
Его судьба не проходит трагически страшно и мучительно перед Божиим судом потому что Сам Бог вошёл в судьбу мира потому что наша теперешняя судьба связала вместе Бога и человека .,1
Так было когда под натиском варваров погибла троянская культура так было когда гибли и рассыпались страны древнего Востока так было при разрушении и распаде Римской империи и вот такая же судьба ждёт и современную Европу .,0
Ведь прежде всего неизвестно в чьи руки она попадёт и какая судьба её постигнет .,1
Ну что же что же госпожа Мезонье ― сказал он ― видно такая судьба !,2
Дальнейшая судьба сатиры в 19 - м веке такова .,0
" Тут и " " двоеженство " " и насильственная связь с нелюбимым и нелюбящим человеком и несчастная судьба детей лишённых имени ; каждую из этих коллизий Коллинз разработал в совершенстве и довёл до крайней драматической остроты . ",2
Пожелав Чоросову долгой жизни а себе ― скорой встречи с ним я сел на коня и судьба как оказалось навсегда разъединила нас .,3
Ничья судьба кроме своей собственной вас более не интересует .,1
Иван узнал что гость его и тайная жена уже в первые дни своей связи пришли к заключению что столкнула их на углу Тверской и переулка сама судьба и что созданы они друг для друга навек .,1
Но тут судьба его выручила .,1
И наконец счастливая судьба …,2
Поэта больше не трогала судьба Берлиоза .,1
Это судьба шекспировских пьес где идёт 100 % заглавия 70 % 30 % 10 % .,1
И не успел я подумать что будет теперь далее как судьба сама подсказала это .,3
Соответственно всему этому различна бывала и судьба их затей и судьба их самих и честь которая им полагалась .,0
Соответственно всему этому различна бывала и судьба их затей и судьба их самих и честь которая им полагалась .,0
В самом начале девятисотых годов судьба столкнула его с Бальмонтом Брюсовым Балтрушайтисом .,3
Бедному Р . судьба удачи не принесла .,3
" Светло - синие призраки с обрубленными кистями сидели в двух креслах стоявших в комнате ; они были равнодушно враждебны друг другу как люди которых постигла одна и та же судьба одно и то же наказание но за разные ошибки . ",2
В ту же секунду я вдруг понял всё : ледяное чувство смерти охватило меня и я ощутил болезненное исступление сразу увидев где - то в бесконечной дали мою собственную кончину ― такую же судьбу как судьба моего отца .,2
Но судьба недолго баловала мать .,3
Та же судьба постигала крупных мух с синими крыльями дождевых червей и даже жуков хотя с последними муравьям было труднее всего справиться : жуки гладкие и твёрдые их нелегко ухватить .,1
После письма Перри охватила человечность и нежное чувство покоя : быть может он был доволен несчастьем Мери ― судьба обоих теперь уравновесилась .,0
Пускай обличится роковая моя судьба !,2
Злая судьба .,1
Мы уже средневековые люди не только потому что такова судьба и фатум истории но и потому что хотим этого .,2
Дальнейшая судьба этого незаурядного человека любопытна .,0
В третий раз за время борьбы на Юге я встречался с человеком с которым судьба так резко столкнула меня на широкой казалось русской дороге .,3
Кто знает как сложилась бы тогда судьба армии и Романовского …,0
Мы все опять подтверждаем в виде ура с удовольствием что образуется программа без пролития живого человека но однако печальная судьба вышла вразрез наших ожиданий .,1
" Из холодающих углов идут старухи чья судьба недолга ; из уплотнённых некогда покоев важных ― фрейлины аристократки . ",2
Он понимал что Царьград ― это « всемирная судьба России » и был уверен что настанет время когда « своды древние Софии в возобновлённой Византии вновь осенит Христов алтарь » .,0
Он понял разом что судьба услышала его желание и сделала его могучим властителем страны .,3
Но судьба заставила её развернуть как раз тот лист и натолкнуться на тот столбец где было напечатано :,3
" К несчастью судьба не дала мне своего угла хоть небольшого ; нет никакого гнезда ни дворянского ни птичьего и я сам не знаю куда я денусь " " … ",3
Но поистине плачевна была после Гоголя судьба слабых и лишь неумеренно чутких душ .,0
Как ни печальна была судьба первого шекспиролога но пророчество никого не испугало и Гамлет благополучно будет дурачить нас даже сегодня .,0
Джордано Бруно в Лондоне убийство Дарнлея судьба Роберта Эссекса …,0
Знаете мне всегда было жаль с самого начала что судьба не дала родиться вашей сестре во втором или третьем столетии нашей эры где - нибудь дочерью владетельного князька или там какого - нибудь правителя или проконсула в Малой Азии .,3
Собственно говоря не касаясь других предметов я должен выразиться о себе между прочим что судьба относится ко мне без сожаления как буря к небольшому кораблю .,3
Как зима так я голоден болен встревожен беден как нищий и ― куда только судьба не гоняла меня где я только не был !,3
Сегодня судьба моя решается судьба …,2
Сегодня судьба моя решается судьба …,2
Вы ничего не делаете только судьба бросает вас с места на место так это странно …,3
Да - с удивительная судьба была этого князя Василия Иваныча .,1
Не талан - судьба нам с тобою век заедает а люди .,1
" Человек который на своём нравственном недуге на своей злобе и безумии основывает своё право действовать и переделывать мир по - своему такой человек каковы бы ни были его внешняя судьба и дела по самому существу своему есть убийца ; он неизбежно будет насиловать и губить других и сам неизбежно погибнет от насилия . ",2
Если вопреки полноте христианской идеи Византия снова возбудила великий мировой спор и стала в нём на одну сторону ― на сторону Востока то её судьба нам не образец а укор .,1
" Волновался он очень и даже задумывался ; но тут судьба ― в первый и в последний раз ― сжалилась над ним улыбнулась ему : какая - то дальняя тётка самое имя которой было неизвестно Чертопханову оставила ему по духовному завещанию сумму огромную в его глазах целых две тысячи рублей ! ",3
Я было уже готовился закричать вновь как вдруг судьба ещё раз захотела вероломно подшутить над нами : крокодил понатужился вероятно давясь от огромности проглоченного им предмета снова раскрыл всю ужасную пасть свою и из неё в виде последней отрыжки вдруг на одну секунду выскочила голова Ивана Матвеича с отчаянным выражением в лице причём очки его мгновенно свалились с его носу на дно ящика .,3
Видно сама судьба того хочет !,1
На всё судьба !,1
Что ни говорите ― это судьба !,1
" Отправляясь на следующий день к Гагиным я не спрашивал себя влюблён ли я в Асю но я много размышлял о ней ; её судьба меня занимала я радовался неожиданному нашему сближению . ",2
" Впрочем я должен сознаться что я не слишком долго грустил по ней ; я даже нашёл что судьба хорошо распорядилась не соединив меня с Асей ; я утешался мыслию что я вероятно не был бы счастлив с такой женой . ",3
" Смирно стоял он перед стариком - дедушкой в своём коротеньком рекрутском полушубке засунув руку за пазуху и слегка понурив голову ; в голубых его глазах не видно было огня строптивости или затаённого чувства ропота ; напротив того вся его любящая беспредельно кроткая душа светилась в этом задумчивом и рассеянно блуждавшем взоре как бы свидетельствуя о его вечной и беспрекословной готовности идти всюду куда укажет судьба . ",2
Тут один из ассистентов рассказал мне что Пушкин накануне был в театре где на беду судьба посадила его рядом с,3
Я русский писатель говорит нам г . Гончаров и сознавая себя лицом здраво - практическим вменяю себе в обязанность действовать там где судьба меня поставила .,3
Да Николенька ― продолжал он заметив выражение непритворного участия с которым я смотрел на него ― моя судьба быть несчастливым с самого моего детства и по гробовую доску .,2
Мне отрадно думать что я несчастен не потому что виноват но потому что такова моя судьба с самого моего рождения и что участь моя похожа на участь несчастного Карла Иваныча .,2
